Address,Location,Type,,Tags
192.168.121.9,dg-core-prd,IP Netmask,,
192.168.191.0/25,dg-core-prd,IP Netmask,,
192.168.191.248/29,dg-core-prd,IP Netmask,,
192.168.192.0/18,dg-core-prd,IP Netmask,,
192.168.192.0/28,dg-core-prd,IP Netmask,,
192.168.204.4,dg-core-prd,IP Netmask,,
192.168.204.69,dg-core-prd,IP Netmask,,
192.168.206.0/28,dg-core-prd,IP Netmask,,
192.168.206.16/28,dg-core-prd,IP Netmask,,
192.168.206.240/28,dg-core-prd,IP Netmask,,
192.168.212.0/23,dg-core-prd,IP Netmask,,
192.168.214.0/23,dg-core-prd,IP Netmask,,
192.168.214.0/24,dg-core-prd,IP Netmask,,
192.168.214.12,dg-core-prd,IP Netmask,,
192.168.214.7,dg-core-prd,IP Netmask,,
192.168.214.8,dg-core-prd,IP Netmask,,
192.168.216.0/22,dg-core-prd,IP Netmask,,
192.168.216.108,dg-core-prd,IP Netmask,,
192.168.216.11,dg-core-prd,IP Netmask,,
192.168.216.118,dg-core-prd,IP Netmask,,
192.168.216.119,dg-core-prd,IP Netmask,,
192.168.216.121,dg-core-prd,IP Netmask,,
192.168.216.122,dg-core-prd,IP Netmask,,
192.168.216.19,dg-core-prd,IP Netmask,,
192.168.216.29,dg-core-prd,IP Netmask,,
192.168.216.31,dg-core-prd,IP Netmask,,
192.168.216.34,dg-core-prd,IP Netmask,,
192.168.216.39,dg-core-prd,IP Netmask,,
192.168.216.40,dg-core-prd,IP Netmask,,
192.168.216.41,dg-core-prd,IP Netmask,,
192.168.216.42,dg-core-prd,IP Netmask,,
192.168.216.44,dg-core-prd,IP Netmask,,
192.168.216.48,dg-core-prd,IP Netmask,,
192.168.216.50,dg-core-prd,IP Netmask,,
192.168.216.60,dg-core-prd,IP Netmask,,
192.168.216.67,dg-core-prd,IP Netmask,,
192.168.216.68,dg-core-prd,IP Netmask,,
192.168.216.70,dg-core-prd,IP Netmask,,
192.168.216.71,dg-core-prd,IP Netmask,,
192.168.36.0/23,dg-core-prd,IP Netmask,,
192.168.41.0/28,dg-core-prd,IP Netmask,,
10.224.14.50/32,dg-core-prd,IP Netmask,,
10.232.3.0/24,dg-core-prd,IP Netmask,,
10.230.4.1,dg-core-prd,IP Netmask,,
10.224.1.40/32,dg-core-prd,IP Netmask,,
10.230.7.4,dg-core-prd,IP Netmask,,
10.124.120.76,dg-core-prd,IP Netmask,,
10.224.0.224/27,dg-core-prd,IP Netmask,,
10.224.1.0/24,dg-core-prd,IP Netmask,,
10.224.100.11,dg-core-prd,IP Netmask,,
10.224.101.0/24,dg-core-prd,IP Netmask,,
10.224.101.10,dg-core-prd,IP Netmask,,
10.224.101.11,dg-core-prd,IP Netmask,,
10.224.101.12/30,dg-core-prd,IP Netmask,,
10.224.101.16/30,dg-core-prd,IP Netmask,,
10.224.101.20,dg-core-prd,IP Netmask,,
10.224.101.21,dg-core-prd,IP Netmask,,
10.224.101.22,dg-core-prd,IP Netmask,,
10.224.101.70,dg-core-prd,IP Netmask,,
10.224.101.71,dg-core-prd,IP Netmask,,
10.224.101.72/29,dg-core-prd,IP Netmask,,
10.224.101.80,dg-core-prd,IP Netmask,,
10.224.101.81,dg-core-prd,IP Netmask,,
10.224.102.0/24,dg-core-prd,IP Netmask,,
10.224.103.0/24,dg-core-prd,IP Netmask,,
10.224.104.0/24,dg-core-prd,IP Netmask,,
10.224.106.0/27,dg-core-prd,IP Netmask,,
10.224.108.4,dg-core-prd,IP Netmask,,
10.224.140.136,dg-core-prd,IP Netmask,,
10.224.140.147,dg-core-prd,IP Netmask,,
10.224.140.148,dg-core-prd,IP Netmask,,
10.224.140.160,dg-core-prd,IP Netmask,,
10.224.140.164,dg-core-prd,IP Netmask,,
10.224.140.177,dg-core-prd,IP Netmask,,
10.224.140.182,dg-core-prd,IP Netmask,,
10.224.140.189,dg-core-prd,IP Netmask,,
10.224.140.34,dg-core-prd,IP Netmask,,
10.224.141.13,dg-core-prd,IP Netmask,,
10.224.141.143,dg-core-prd,IP Netmask,,
10.224.141.145,dg-core-prd,IP Netmask,,
10.224.141.15,dg-core-prd,IP Netmask,,
10.224.141.151,dg-core-prd,IP Netmask,,
10.224.141.16,dg-core-prd,IP Netmask,,
10.224.141.171,dg-core-prd,IP Netmask,,
10.224.18.21,dg-core-prd,IP Netmask,,
10.224.64.0/18,dg-core-prd,IP Netmask,,
10.224.64.198,dg-core-prd,IP Netmask,,
10.224.64.199,dg-core-prd,IP Netmask,,
10.224.64.214,dg-core-prd,IP Netmask,,
10.224.64.215,dg-core-prd,IP Netmask,,
10.224.65.0/24,dg-core-prd,IP Netmask,,
10.224.65.14,dg-core-prd,IP Netmask,,
10.224.65.15,dg-core-prd,IP Netmask,,
10.224.65.17,dg-core-prd,IP Netmask,,
10.224.66.0/24,dg-core-prd,IP Netmask,,
10.224.66.5,dg-core-prd,IP Netmask,,
10.224.67.0/24,dg-core-prd,IP Netmask,,
10.224.67.4,dg-core-prd,IP Netmask,,
10.224.67.5,dg-core-prd,IP Netmask,,
10.224.69.0/24,dg-core-prd,IP Netmask,,
10.224.69.8,dg-core-prd,IP Netmask,,
10.224.69.9,dg-core-prd,IP Netmask,,
10.224.70.0/24,dg-core-prd,IP Netmask,,
10.224.71.0/24,dg-core-prd,IP Netmask,,
10.224.72.0/24,dg-core-prd,IP Netmask,,
10.224.73.0/24,dg-core-prd,IP Netmask,,
10.224.73.14,dg-core-prd,IP Netmask,,
10.224.73.15,dg-core-prd,IP Netmask,,
10.224.74.0/24,dg-core-prd,IP Netmask,,
10.224.74.4,dg-core-prd,IP Netmask,,
10.224.74.5,dg-core-prd,IP Netmask,,
10.224.78.0/23,dg-core-prd,IP Netmask,,
10.224.80.0/24,dg-core-prd,IP Netmask,,
10.224.80.21,dg-core-prd,IP Netmask,,
10.224.80.24,dg-core-prd,IP Netmask,,
10.224.80.25,dg-core-prd,IP Netmask,,
10.224.81.0/24,dg-core-prd,IP Netmask,,
10.224.81.18,dg-core-prd,IP Netmask,,
10.224.81.6,dg-core-prd,IP Netmask,,
10.224.82.0/24,dg-core-prd,IP Netmask,,
10.224.82.10,dg-core-prd,IP Netmask,,
10.224.82.4,dg-core-prd,IP Netmask,,
10.224.82.6,dg-core-prd,IP Netmask,,
10.224.82.8,dg-core-prd,IP Netmask,,
10.224.82.9,dg-core-prd,IP Netmask,,
10.224.84.0/24,dg-core-prd,IP Netmask,,
10.224.84.15,dg-core-prd,IP Netmask,,
10.224.84.16,dg-core-prd,IP Netmask,,
10.224.85.0/24,dg-core-prd,IP Netmask,,
10.224.92.0/24,dg-core-prd,IP Netmask,,
10.224.93.0/24,dg-core-prd,IP Netmask,,
10.224.94.0/25,dg-core-prd,IP Netmask,,
10.224.95.0/25,dg-core-prd,IP Netmask,,
10.224.95.11,dg-core-prd,IP Netmask,,
10.230.4.0/26,dg-core-prd,IP Netmask,,
10.230.4.128/26,dg-core-prd,IP Netmask,,
10.230.4.192/26,dg-core-prd,IP Netmask,,
10.230.4.64/26,dg-core-prd,IP Netmask,,
10.230.6.20,dg-core-prd,IP Netmask,,
10.230.6.68,dg-core-prd,IP Netmask,,
10.231.2.0/24,dg-core-prd,IP Netmask,,
10.231.3.0/24,dg-core-prd,IP Netmask,,
10.231.3.7,dg-core-prd,IP Netmask,,
10.224.94.11/32,dg-core-prd,IP Netmask,,
10.124.120.43,dg-core-prd,IP Netmask,,
10.124.120.44,dg-core-prd,IP Netmask,,
10.224.0.192/27,dg-core-prd,IP Netmask,,
10.224.0.196,dg-core-prd,IP Netmask,,
10.224.0.197,dg-core-prd,IP Netmask,,
10.224.0.228,dg-core-prd,IP Netmask,,
10.224.0.229,dg-core-prd,IP Netmask,,
10.224.0.232,dg-core-prd,IP Netmask,,
10.224.0.32/27,dg-core-prd,IP Netmask,,
10.224.0.34,dg-core-prd,IP Netmask,,
10.224.0.70,dg-core-prd,IP Netmask,,
10.224.0.71,dg-core-prd,IP Netmask,,
10.224.0.72,dg-core-prd,IP Netmask,,
10.224.0.73,dg-core-prd,IP Netmask,,
10.224.0.96/27,dg-core-prd,IP Netmask,,
10.224.1.10,dg-core-prd,IP Netmask,,
10.224.1.11,dg-core-prd,IP Netmask,,
10.224.1.12,dg-core-prd,IP Netmask,,
10.224.1.13,dg-core-prd,IP Netmask,,
10.224.1.14,dg-core-prd,IP Netmask,,
10.224.1.15,dg-core-prd,IP Netmask,,
10.224.1.17,dg-core-prd,IP Netmask,,
10.224.1.19,dg-core-prd,IP Netmask,,
10.224.1.20,dg-core-prd,IP Netmask,,
10.224.1.21,dg-core-prd,IP Netmask,,
10.224.1.22,dg-core-prd,IP Netmask,,
10.224.1.250,dg-core-prd,IP Netmask,,
10.224.1.26,dg-core-prd,IP Netmask,,
10.224.1.27,dg-core-prd,IP Netmask,,
10.224.1.28,dg-core-prd,IP Netmask,,
10.224.1.29,dg-core-prd,IP Netmask,,
10.224.1.30,dg-core-prd,IP Netmask,,
10.224.1.33,dg-core-prd,IP Netmask,,
10.224.1.34,dg-core-prd,IP Netmask,,
10.224.1.35,dg-core-prd,IP Netmask,,
10.224.1.36,dg-core-prd,IP Netmask,,
10.224.1.38,dg-core-prd,IP Netmask,,
10.224.1.39,dg-core-prd,IP Netmask,,
10.224.1.4,dg-core-prd,IP Netmask,,
10.224.1.40,dg-core-prd,IP Netmask,,
10.224.1.42,dg-core-prd,IP Netmask,,
10.224.1.48,dg-core-prd,IP Netmask,,
10.224.1.49,dg-core-prd,IP Netmask,,
10.224.1.5,dg-core-prd,IP Netmask,,
10.224.1.54,dg-core-prd,IP Netmask,,
10.224.1.57,dg-core-prd,IP Netmask,,
10.224.1.58,dg-core-prd,IP Netmask,,
10.224.1.6,dg-core-prd,IP Netmask,,
10.224.1.7,dg-core-prd,IP Netmask,,
10.224.1.8,dg-core-prd,IP Netmask,,
10.224.1.9,dg-core-prd,IP Netmask,,
10.224.107.0/26,dg-core-prd,IP Netmask,,
10.224.11.0/28,dg-core-prd,IP Netmask,,
10.224.11.16/28,dg-core-prd,IP Netmask,,
10.224.12.0/23,dg-core-prd,IP Netmask,,
10.224.12.0/28,dg-core-prd,IP Netmask,,
10.224.12.115,dg-core-prd,IP Netmask,,
10.224.12.239,dg-core-prd,IP Netmask,,
10.224.14.0/23,dg-core-prd,IP Netmask,,
10.224.14.107,dg-core-prd,IP Netmask,,
10.224.14.11,dg-core-prd,IP Netmask,,
10.224.14.19,dg-core-prd,IP Netmask,,
10.224.15.0/24,dg-core-prd,IP Netmask,,
10.224.15.0/27,dg-core-prd,IP Netmask,,
10.224.15.10,dg-core-prd,IP Netmask,,
10.224.15.6,dg-core-prd,IP Netmask,,
10.224.15.7,dg-core-prd,IP Netmask,,
10.224.15.8,dg-core-prd,IP Netmask,,
10.224.15.9,dg-core-prd,IP Netmask,,
10.224.16.0/28,dg-core-prd,IP Netmask,,
10.224.16.16/28,dg-core-prd,IP Netmask,,
10.224.16.6,dg-core-prd,IP Netmask,,
10.224.16.7,dg-core-prd,IP Netmask,,
10.224.17.0/24,dg-core-prd,IP Netmask,,
10.224.17.17,dg-core-prd,IP Netmask,,
10.224.18.0/24,dg-core-prd,IP Netmask,,
10.224.18.10,dg-core-prd,IP Netmask,,
10.224.18.11,dg-core-prd,IP Netmask,,
10.224.18.12,dg-core-prd,IP Netmask,,
10.224.18.13,dg-core-prd,IP Netmask,,
10.224.18.14,dg-core-prd,IP Netmask,,
10.224.18.15,dg-core-prd,IP Netmask,,
10.224.18.19,dg-core-prd,IP Netmask,,
10.224.18.20,dg-core-prd,IP Netmask,,
10.224.18.23,dg-core-prd,IP Netmask,,
10.224.18.6,dg-core-prd,IP Netmask,,
10.224.18.7,dg-core-prd,IP Netmask,,
10.224.18.8,dg-core-prd,IP Netmask,,
10.224.19.0/24,dg-core-prd,IP Netmask,,
10.224.19.0/25,dg-core-prd,IP Netmask,,
10.224.19.11,dg-core-prd,IP Netmask,,
10.224.19.15,dg-core-prd,IP Netmask,,
10.224.19.6,dg-core-prd,IP Netmask,,
10.224.20.0/26,dg-core-prd,IP Netmask,,
10.224.20.10,dg-core-prd,IP Netmask,,
10.224.20.11,dg-core-prd,IP Netmask,,
10.224.20.12,dg-core-prd,IP Netmask,,
10.224.20.13,dg-core-prd,IP Netmask,,
10.224.20.14,dg-core-prd,IP Netmask,,
10.224.20.15,dg-core-prd,IP Netmask,,
10.224.20.16/30,dg-core-prd,IP Netmask,,
10.224.20.17,dg-core-prd,IP Netmask,,
10.224.20.20,dg-core-prd,IP Netmask,,
10.224.20.21,dg-core-prd,IP Netmask,,
10.224.20.22,dg-core-prd,IP Netmask,,
10.224.20.6,dg-core-prd,IP Netmask,,
10.224.20.7,dg-core-prd,IP Netmask,,
10.224.20.8/29,dg-core-prd,IP Netmask,,
10.224.22.0/24,dg-core-prd,IP Netmask,,
10.224.22.10,dg-core-prd,IP Netmask,,
10.224.22.11,dg-core-prd,IP Netmask,,
10.224.22.12,dg-core-prd,IP Netmask,,
10.224.22.13,dg-core-prd,IP Netmask,,
10.224.22.4,dg-core-prd,IP Netmask,,
10.224.22.5,dg-core-prd,IP Netmask,,
10.224.22.6,dg-core-prd,IP Netmask,,
10.224.22.7,dg-core-prd,IP Netmask,,
10.224.22.8,dg-core-prd,IP Netmask,,
10.224.22.9,dg-core-prd,IP Netmask,,
10.224.26.0/24,dg-core-prd,IP Netmask,,
10.224.27.0/24,dg-core-prd,IP Netmask,,
10.224.27.0/28,dg-core-prd,IP Netmask,,
10.224.28.0/24,dg-core-prd,IP Netmask,,
10.224.28.4,dg-core-prd,IP Netmask,,
10.224.3.0/24,dg-core-prd,IP Netmask,,
10.224.3.10,dg-core-prd,IP Netmask,,
10.224.3.11,dg-core-prd,IP Netmask,,
10.224.3.12,dg-core-prd,IP Netmask,,
10.224.3.13,dg-core-prd,IP Netmask,,
10.224.3.14,dg-core-prd,IP Netmask,,
10.224.3.15,dg-core-prd,IP Netmask,,
10.224.3.16,dg-core-prd,IP Netmask,,
10.224.3.17,dg-core-prd,IP Netmask,,
10.224.3.19,dg-core-prd,IP Netmask,,
10.224.3.20,dg-core-prd,IP Netmask,,
10.224.3.21,dg-core-prd,IP Netmask,,
10.224.3.23,dg-core-prd,IP Netmask,,
10.224.3.25,dg-core-prd,IP Netmask,,
10.224.3.4,dg-core-prd,IP Netmask,,
10.224.3.5,dg-core-prd,IP Netmask,,
10.224.3.6,dg-core-prd,IP Netmask,,
10.224.3.7,dg-core-prd,IP Netmask,,
10.224.3.8,dg-core-prd,IP Netmask,,
10.224.3.9,dg-core-prd,IP Netmask,,
10.224.31.0/24,dg-core-prd,IP Netmask,,
10.224.31.4,dg-core-prd,IP Netmask,,
10.224.32.0/24,dg-core-prd,IP Netmask,,
10.224.5.0/24,dg-core-prd,IP Netmask,,
10.224.5.10,dg-core-prd,IP Netmask,,
10.224.5.11,dg-core-prd,IP Netmask,,
10.224.5.20,dg-core-prd,IP Netmask,,
10.224.5.21,dg-core-prd,IP Netmask,,
10.224.5.22,dg-core-prd,IP Netmask,,
10.224.5.23,dg-core-prd,IP Netmask,,
10.224.5.4,dg-core-prd,IP Netmask,,
10.224.5.5,dg-core-prd,IP Netmask,,
10.224.5.6,dg-core-prd,IP Netmask,,
10.224.5.7,dg-core-prd,IP Netmask,,
10.224.5.8,dg-core-prd,IP Netmask,,
10.224.5.9,dg-core-prd,IP Netmask,,
10.224.7.0/24,dg-core-prd,IP Netmask,,
10.224.7.6,dg-core-prd,IP Netmask,,
10.224.8.0/24,dg-core-prd,IP Netmask,,
10.226.0.0/24,dg-core-prd,IP Netmask,,
10.226.0.119,dg-core-prd,IP Netmask,,
10.226.0.120,dg-core-prd,IP Netmask,,
10.226.0.34,dg-core-prd,IP Netmask,,
10.226.0.35,dg-core-prd,IP Netmask,,
10.230.6.85,dg-core-prd,IP Netmask,,
10.230.7.0/24,dg-core-prd,IP Netmask,,
10.230.7.20,dg-core-prd,IP Netmask,,
10.230.7.22,dg-core-prd,IP Netmask,,
10.230.7.23,dg-core-prd,IP Netmask,,
10.231.0.0/23,dg-core-prd,IP Netmask,,
10.231.0.0/24,dg-core-prd,IP Netmask,,
10.231.0.0/25,dg-core-prd,IP Netmask,,
10.231.0.4,dg-core-prd,IP Netmask,,
10.231.0.5,dg-core-prd,IP Netmask,,
10.231.0.6,dg-core-prd,IP Netmask,,
10.231.1.0/24,dg-core-prd,IP Netmask,,
azstacwvdusprd.file.core.windows.net,dg-core-prd,FQDN,,
10.224.36.0/24,dg-core-prd,IP Netmask,,
azurewebsites.net,dg-core-prd,FQDN,,
10.224.65.7/32,dg-core-prd,IP Netmask,,
bank-alahly.com,dg-core-prd,FQDN,,
bbcsworld.com,dg-core-prd,FQDN,,
bi.tly.gr.com,dg-core-prd,FQDN,,
bi.tly.link,dg-core-prd,FQDN,,
bimelectrical.com,dg-core-prd,FQDN,,
bit-li.com,dg-core-prd,FQDN,,
bit-li.ws,dg-core-prd,FQDN,,
bit-ly.link,dg-core-prd,FQDN,,
bit-ly.org,dg-core-prd,FQDN,,
bitlinkin.xyz,dg-core-prd,FQDN,,
bitlly.live,dg-core-prd,FQDN,,
bitlyrs.com,dg-core-prd,FQDN,,
bitt.fi,dg-core-prd,FQDN,,
bity.ws,dg-core-prd,FQDN,,
bityl.me,dg-core-prd,FQDN,,
blackandwhiteshoose.com,dg-core-prd,FQDN,,
162.241.137.8,dg-core-prd,IP Netmask,,
198.46.81.61,dg-core-prd,IP Netmask,,
40.92.16.14,dg-core-prd,IP Netmask,,
45.127.62.170,dg-core-prd,IP Netmask,,
66.226.82.37,dg-core-prd,IP Netmask,,
94.82.124.186,dg-core-prd,IP Netmask,,
188.114.96.6,dg-core-prd,IP Netmask,,
188.114.97.5,dg-core-prd,IP Netmask,,
143.208.8.93,dg-core-prd,IP Netmask,,
184.168.221.42,dg-core-prd,IP Netmask,,
202.172.28.81,dg-core-prd,IP Netmask,,
blacktrail.xyz,dg-core-prd,FQDN,,
blob.core.windows.net,dg-core-prd,FQDN,,
103.15.28.195,dg-core-prd,IP Netmask,,
202.59.10.53,dg-core-prd,IP Netmask,,
bmw.gr.com,dg-core-prd,FQDN,,
10.0.0.0/8,dg-core-prd,IP Netmask,,
192.168.175.187,dg-core-prd,IP Netmask,,
192.168.175.190,dg-core-prd,IP Netmask,,
192.168.175.204,dg-core-prd,IP Netmask,,
192.168.175.205,dg-core-prd,IP Netmask,,
10.1.3.0/24,dg-core-prd,IP Netmask,,
10.1.3.24,dg-core-prd,IP Netmask,,
10.1.67.68,dg-core-prd,IP Netmask,,
10.3.0.0/16,dg-core-prd,IP Netmask,,
10.3.102.80,dg-core-prd,IP Netmask,,
10.3.104.0/24,dg-core-prd,IP Netmask,,
10.3.104.104,dg-core-prd,IP Netmask,,
10.3.104.176,dg-core-prd,IP Netmask,,
10.3.104.177,dg-core-prd,IP Netmask,,
10.3.104.178,dg-core-prd,IP Netmask,,
10.3.104.217,dg-core-prd,IP Netmask,,
10.3.104.79,dg-core-prd,IP Netmask,,
10.3.105.0/24,dg-core-prd,IP Netmask,,
10.3.108.14,dg-core-prd,IP Netmask,,
10.3.118.48,dg-core-prd,IP Netmask,,
10.3.112.0/20,dg-core-prd,IP Netmask,,
10.3.120.0/21,dg-core-prd,IP Netmask,,
10.3.120.131/32,dg-core-prd,IP Netmask,,
10.3.120.245,dg-core-prd,IP Netmask,,
10.3.121.58,dg-core-prd,IP Netmask,,
10.3.122.157,dg-core-prd,IP Netmask,,
10.3.122.255,dg-core-prd,IP Netmask,,
10.3.122.7,dg-core-prd,IP Netmask,,
10.3.123.144,dg-core-prd,IP Netmask,,
10.3.123.180,dg-core-prd,IP Netmask,,
10.3.123.206,dg-core-prd,IP Netmask,,
10.3.123.243,dg-core-prd,IP Netmask,,
10.3.123.68,dg-core-prd,IP Netmask,,
10.3.125.10/32,dg-core-prd,IP Netmask,,
10.3.125.11/32,dg-core-prd,IP Netmask,,
10.3.125.12/32,dg-core-prd,IP Netmask,,
10.3.125.13,dg-core-prd,IP Netmask,,
10.3.125.26,dg-core-prd,IP Netmask,,
10.3.125.89,dg-core-prd,IP Netmask,,
10.3.125.9,dg-core-prd,IP Netmask,,
10.3.126.170,dg-core-prd,IP Netmask,,
10.3.127.193,dg-core-prd,IP Netmask,,
10.3.127.194,dg-core-prd,IP Netmask,,
10.3.127.195,dg-core-prd,IP Netmask,,
10.3.127.200/32,dg-core-prd,IP Netmask,,
10.3.127.203/32,dg-core-prd,IP Netmask,,
10.3.14.0/23,dg-core-prd,IP Netmask,,
10.3.18.0/23,dg-core-prd,IP Netmask,,
10.3.20.0/22,dg-core-prd,IP Netmask,,
10.3.20.0/23,dg-core-prd,IP Netmask,,
10.3.20.90,dg-core-prd,IP Netmask,,
10.3.5.222,dg-core-prd,IP Netmask,,
10.3.5.239,dg-core-prd,IP Netmask,,
10.3.5.248,dg-core-prd,IP Netmask,,
10.3.5.99,dg-core-prd,IP Netmask,,
10.3.6.0/23,dg-core-prd,IP Netmask,,
10.3.6.11,dg-core-prd,IP Netmask,,
10.3.6.131,dg-core-prd,IP Netmask,,
10.3.6.132,dg-core-prd,IP Netmask,,
10.3.6.140,dg-core-prd,IP Netmask,,
10.3.6.146,dg-core-prd,IP Netmask,,
10.3.6.165,dg-core-prd,IP Netmask,,
10.3.6.171,dg-core-prd,IP Netmask,,
10.3.6.252,dg-core-prd,IP Netmask,,
10.3.6.46,dg-core-prd,IP Netmask,,
10.3.6.48,dg-core-prd,IP Netmask,,
10.3.7.0/24,dg-core-prd,IP Netmask,,
10.3.7.10,dg-core-prd,IP Netmask,,
10.3.7.101,dg-core-prd,IP Netmask,,
10.3.7.102,dg-core-prd,IP Netmask,,
10.3.7.103,dg-core-prd,IP Netmask,,
10.3.7.105,dg-core-prd,IP Netmask,,
10.3.7.110,dg-core-prd,IP Netmask,,
10.3.7.111,dg-core-prd,IP Netmask,,
10.3.7.113,dg-core-prd,IP Netmask,,
10.3.7.114,dg-core-prd,IP Netmask,,
10.3.7.121,dg-core-prd,IP Netmask,,
10.3.7.125,dg-core-prd,IP Netmask,,
10.3.7.127,dg-core-prd,IP Netmask,,
10.3.7.145,dg-core-prd,IP Netmask,,
10.3.7.168,dg-core-prd,IP Netmask,,
10.3.7.169,dg-core-prd,IP Netmask,,
10.3.7.170,dg-core-prd,IP Netmask,,
10.3.7.171,dg-core-prd,IP Netmask,,
10.3.7.178,dg-core-prd,IP Netmask,,
10.3.7.179,dg-core-prd,IP Netmask,,
10.3.7.18,dg-core-prd,IP Netmask,,
10.3.7.185,dg-core-prd,IP Netmask,,
10.3.7.186,dg-core-prd,IP Netmask,,
10.3.7.187,dg-core-prd,IP Netmask,,
10.3.7.188,dg-core-prd,IP Netmask,,
10.3.7.201,dg-core-prd,IP Netmask,,
10.3.7.44,dg-core-prd,IP Netmask,,
10.3.7.45,dg-core-prd,IP Netmask,,
10.3.7.46,dg-core-prd,IP Netmask,,
10.3.7.47,dg-core-prd,IP Netmask,,
10.3.7.48,dg-core-prd,IP Netmask,,
10.3.7.49,dg-core-prd,IP Netmask,,
10.3.7.50,dg-core-prd,IP Netmask,,
10.3.7.65,dg-core-prd,IP Netmask,,
10.3.7.7,dg-core-prd,IP Netmask,,
10.3.7.72,dg-core-prd,IP Netmask,,
10.3.7.73,dg-core-prd,IP Netmask,,
10.3.7.74,dg-core-prd,IP Netmask,,
10.3.7.75,dg-core-prd,IP Netmask,,
10.3.7.76,dg-core-prd,IP Netmask,,
10.3.7.93,dg-core-prd,IP Netmask,,
10.3.7.94,dg-core-prd,IP Netmask,,
10.3.7.96,dg-core-prd,IP Netmask,,
192.168.159.20,dg-core-prd,IP Netmask,,
192.168.159.21,dg-core-prd,IP Netmask,,
192.168.159.22,dg-core-prd,IP Netmask,,
192.168.159.23,dg-core-prd,IP Netmask,,
192.168.159.25,dg-core-prd,IP Netmask,,
192.168.159.26,dg-core-prd,IP Netmask,,
192.168.159.31,dg-core-prd,IP Netmask,,
192.168.159.32,dg-core-prd,IP Netmask,,
192.168.159.33,dg-core-prd,IP Netmask,,
192.168.159.34,dg-core-prd,IP Netmask,,
192.168.159.53,dg-core-prd,IP Netmask,,
192.168.159.76,dg-core-prd,IP Netmask,,
192.168.160.0/20,dg-core-prd,IP Netmask,,
192.168.160.12,dg-core-prd,IP Netmask,,
192.168.160.41,dg-core-prd,IP Netmask,,
192.168.174.0/23,dg-core-prd,IP Netmask,,
192.168.174.1,dg-core-prd,IP Netmask,,
192.168.174.11,dg-core-prd,IP Netmask,,
192.168.174.111,dg-core-prd,IP Netmask,,
192.168.174.119,dg-core-prd,IP Netmask,,
192.168.174.131,dg-core-prd,IP Netmask,,
192.168.174.136,dg-core-prd,IP Netmask,,
192.168.174.14,dg-core-prd,IP Netmask,,
192.168.174.148,dg-core-prd,IP Netmask,,
192.168.174.15,dg-core-prd,IP Netmask,,
192.168.174.153,dg-core-prd,IP Netmask,,
192.168.174.158,dg-core-prd,IP Netmask,,
192.168.174.163,dg-core-prd,IP Netmask,,
192.168.174.164,dg-core-prd,IP Netmask,,
192.168.174.18,dg-core-prd,IP Netmask,,
192.168.174.180,dg-core-prd,IP Netmask,,
192.168.174.181,dg-core-prd,IP Netmask,,
192.168.174.182,dg-core-prd,IP Netmask,,
192.168.174.183,dg-core-prd,IP Netmask,,
192.168.174.185,dg-core-prd,IP Netmask,,
192.168.174.186,dg-core-prd,IP Netmask,,
192.168.174.19,dg-core-prd,IP Netmask,,
192.168.174.203,dg-core-prd,IP Netmask,,
192.168.174.237,dg-core-prd,IP Netmask,,
192.168.174.32,dg-core-prd,IP Netmask,,
192.168.174.38,dg-core-prd,IP Netmask,,
192.168.174.41,dg-core-prd,IP Netmask,,
192.168.174.43,dg-core-prd,IP Netmask,,
192.168.174.45,dg-core-prd,IP Netmask,,
192.168.174.47,dg-core-prd,IP Netmask,,
192.168.174.50,dg-core-prd,IP Netmask,,
192.168.174.54,dg-core-prd,IP Netmask,,
192.168.174.56,dg-core-prd,IP Netmask,,
192.168.174.57,dg-core-prd,IP Netmask,,
192.168.174.6,dg-core-prd,IP Netmask,,
192.168.174.60,dg-core-prd,IP Netmask,,
192.168.174.61,dg-core-prd,IP Netmask,,
192.168.174.62,dg-core-prd,IP Netmask,,
192.168.174.63,dg-core-prd,IP Netmask,,
192.168.174.66,dg-core-prd,IP Netmask,,
192.168.174.67,dg-core-prd,IP Netmask,,
192.168.174.68,dg-core-prd,IP Netmask,,
192.168.174.69,dg-core-prd,IP Netmask,,
192.168.174.70,dg-core-prd,IP Netmask,,
192.168.174.71,dg-core-prd,IP Netmask,,
192.168.174.72,dg-core-prd,IP Netmask,,
192.168.174.73,dg-core-prd,IP Netmask,,
192.168.174.79,dg-core-prd,IP Netmask,,
192.168.174.80,dg-core-prd,IP Netmask,,
192.168.174.94,dg-core-prd,IP Netmask,,
192.168.174.95,dg-core-prd,IP Netmask,,
192.168.174.96,dg-core-prd,IP Netmask,,
192.168.174.98,dg-core-prd,IP Netmask,,
192.168.174.99,dg-core-prd,IP Netmask,,
192.168.175.10,dg-core-prd,IP Netmask,,
192.168.175.123,dg-core-prd,IP Netmask,,
192.168.175.127,dg-core-prd,IP Netmask,,
192.168.175.128,dg-core-prd,IP Netmask,,
192.168.175.130,dg-core-prd,IP Netmask,,
192.168.175.131,dg-core-prd,IP Netmask,,
192.168.175.133,dg-core-prd,IP Netmask,,
192.168.175.134,dg-core-prd,IP Netmask,,
192.168.175.135,dg-core-prd,IP Netmask,,
192.168.175.140,dg-core-prd,IP Netmask,,
192.168.175.161,dg-core-prd,IP Netmask,,
192.168.175.173,dg-core-prd,IP Netmask,,
192.168.175.174,dg-core-prd,IP Netmask,,
